work_item,target,action,position,other,confidence,frequency
サイドバンパー取付部2カ所穴掘り加工12ボルト取付（部品代金込み）,バンパー,加工,サイド,取付部2カ所穴掘り12ボルト取付（部品代金込み）,100,1
アンダーステイ交換,,交換,,アンダーステイ,40,1
左ステップカバー脱着,ステップ,脱着,左,カバー,100,1
インナーバンパー右ステイ脱着曲がり直し,バンパー,脱着,右,インナーステイ曲がり直し,100,1
工具箱下側蓋キャッチ取り換え,キャッチ,,下,工具箱側蓋取り換え,60,1
左右バンパーステイ脱着曲がり直し,バンパー,脱着,左,右ステイ曲がり直し,100,1
左右ステップステイ修正,ステップ,修正,左,右ステイ,100,1
テールレンズ交換,,交換,,テールレンズ,40,1
バイザー張替,,張替,,バイザー,40,1
反射板穴掘り取替加工,反射板,取替,,穴掘り加工,80,1
左後ろウィングウェザーストリップゴム清掃貼り付け加工,ゴム,加工,左,後ろウィングウェザーストリップ清掃貼り付け,100,1
左サイドバンパー4番ステイ腐食補強取り付け溶接,バンパー,溶接,左,サイド4番ステイ腐食補強取り付け,100,1
右リンギ入れ亀裂2カ所カット溶接,,溶接,右,リンギ入れ亀裂2カ所カット,60,1
左右煽りドア補助装置点検,ドア,,左,右煽り補助装置点検,60,1
左ウィング後ろウェザーストリップゴム交換,ゴム,交換,左,ウィング後ろウェザーストリップ,100,1
右泥除けゴムステイ折損修正溶接,ゴム,溶接,右,泥除けステイ折損修正,100,1
左サイドガードステイ曲がり修正,ガード,修正,左,サイドステイ曲がり,100,1
左サイドガード2本曲がり修正,ガード,修正,左,サイド2本曲がり,100,1
ジョルダーローラー2個脱着点検,,脱着,,ジョルダーローラー2個点検,40,1
修正加工,,加工,,修正,40,1
左右サイドガード腐食部12カ所切替加工,ガード,加工,左,右サイド腐食部12カ所切替,100,1
DPFマフラー折れ込みボルト4本取外し,,,外,DPFマフラー折れ込みボルト4本取し,20,1
社外品タンクバンド２本,タンク,,外,社品バンド２本,60,1
天井周りコーキング,,,,,0,1
リヤナンバー灯穴掘り取替加工,,取替,,リヤナンバー灯穴掘り加工,40,1
メンバー亀裂9カ所,メンバー,,,亀裂9カ所,40,1
左右乗降ハンドル切断仕上げ,ハンドル,切断,左,右乗降仕上げ,100,1
センタースロットルガイドレール脱着鈑金,レール,脱着,センター,スロットルガイド鈑金,100,1
タイコマフラー折損修正溶接,,溶接,,タイコマフラー折損修正,40,1
左後ろコーナーキャスティング取替加工,,取替,左,後ろコーナーキャスティング加工,60,1
左サイドガード切替加工溶接1本,ガード,溶接,左,サイド切替加工1本,100,1
塗装2色,,塗装,,2色,40,1
ステン8ミリボルトASSY20本,,,,,0,1
右コーナーパネル脱着修正,パネル,脱着,右,コーナー修正,100,1
ブラケット2本取替,ブラケット,取替,,2本,80,1
カーゴロック取替加工,,取替,,カーゴロック加工,40,1
歯止め入れスプリング修理,,修理,,歯止め入れスプリング,40,1
ダンパー,,,,,0,1
リンクブッシュ交換,,交換,,リンクブッシュ,40,1
フロントエアサス交換,,交換,フロント,エアサス,60,1
左バックランプステイ製作取替,ランプ,取替,左,バックステイ製作,100,1
リヤキャブサスベローズ左右交換,,交換,左,リヤキャブサスベローズ右,60,1
左後ろキャッチ取替,キャッチ,取替,左,後ろ,100,1
左ステンフェンダー研磨仕上げ,フェンダー,研磨,左,ステン仕上げ,100,1
センタービーム前後2ヵ所修正折損ボルト取替加工,,取替,前,センタービーム後2ヵ所修正折損ボルト加工,60,1
タンク木箱解体作業,タンク,,,木箱解体作業,40,1
右リヤ枠骨切断鈑金,,切断,右,リヤ枠骨鈑金,60,1
観音扉コーナーガード脱着鈑金,ガード,脱着,,観音扉コーナー鈑金,80,1
左リヤフェンダー脱着ブラケット折損修正溶接,フェンダー,脱着,左,リヤブラケット折損修正溶接,100,1
チャージパイプ4本取り外し,パイプ,取り外し,外,チャージ4本取りし,100,1
2本取替,,取替,,2本,40,1
ステイ4本取替,,取替,,ステイ4本,40,1
キャブサスベローズ左右取替,,取替,左,キャブサスベローズ右,60,1
サイレンサー2枚,,,,,0,1
前側ステイ脱着折損修正補強取付溶接,,脱着,前,側ステイ折損修正補強取付溶接,60,1
1階右フロアー可動パネルクッションゴム取り付け部製作加工,パネル,製作,右,1階フロアー可動クッションゴム取り付け部加工,100,1
L曲げ補強製作取付加工溶接2ヵ所,,溶接,,L曲げ補強製作取付加工2ヵ所,40,1
左サンドシュー分解鈑金,,鈑金,左,サンドシュー分解,60,1
中板,,,,,0,1
右フロント泥よけエプロン脱着曲がり修正,,脱着,右,フロント泥よけエプロン曲がり修正,60,1
エンジンカバーステイ修正,カバー,修正,,エンジンステイ,80,1
天井周りコーキング処理,,,,,0,1
左側ステイ取替,,取替,左,側ステイ,60,1
左右当たりゴム取外し加工,ゴム,加工,左,右当たり取外し,100,1
ドライバーシートリクライニング取替,シート,取替,,ドライバーリクライニング,80,1
右アッパーフェンダー取替,フェンダー,取替,右,アッパー,100,1
コンテナロックガード取替,ガード,取替,,コンテナロック,80,1
左右リアフェンダー脱着,フェンダー,脱着,左,右リア,100,1
ステー付け替え溶接,ステー,溶接,,付け替え,80,1
右後ろステンウィングキャッチ受け脱着曲がり直し,キャッチ,脱着,右,後ろステンウィング受け曲がり直し,100,1
材料　　トタン,,,,,0,1
木材,,,,,0,1
接着剤,,,,,0,1
ボルト一式,,,,,0,1
左アウトリガー突っ張りステー取替、,ステー,取替,左,アウトリガー突っ張り、,100,1
躍場左アルミ縞板鈑金取付加工,,加工,左,躍場アルミ縞板鈑金取付,60,1
コンデンサーステー鈑金亀裂溶接,ステー,溶接,,コンデンサー鈑金亀裂,80,1
メンバーサポート鈑金亀裂溶接,メンバー,溶接,,サポート鈑金亀裂,80,1
サイドパネル引出し修正,パネル,修正,サイド,引出し,100,1
左フォグランプ取替,ランプ,取替,左,フォグ,100,1
配線,,,,,0,1
センサー付替え,センサー,付替,,え,80,1
集合管穴埋め溶接５カ所,,溶接,,集合管穴埋め５カ所,40,1
ブッシュゴム貼替,ゴム,,,ブッシュ貼替,40,1
左ステップウォール,ステップ,,左,ウォール,60,1
ステップライト取替,ステップ,取替,,ライト,80,1
アッパーステップ脱着,ステップ,脱着,アッパー,,100,1
CIタップボルト,,,,,0,1
右アッパーフェンダー脱着,フェンダー,脱着,右,アッパー,100,1
右前ピーラーヒンジ取付部分鈑金修正,ヒンジ,取付,右,前ピーラー部分鈑金修正,100,1
リフレクター脱着,,脱着,,リフレクター,40,1
ステンテールランプブラケット応急曲がり直し,ランプ,直し,,ステンテールブラケット応急曲がり,80,1
エキゾーストパイプ前側腐食切断パチ当て加工溶接,パイプ,溶接,前,エキゾースト側腐食切断パチ当て加工,100,1
シートギヤハンドル脱着分解ロック修理,ハンドル,脱着,,シートギヤ分解ロック修理,80,1
右フラッシャーランプ取替取付部分修正,ランプ,取替,右,フラッシャー取付部分修正,100,1
作業部下回り塗装,,塗装,下,作業部回り,60,1
インナーバンパー右側引出し修正,バンパー,修正,右,インナー側引出し,100,1
20Aパイプ1本,パイプ,,,20A1本,40,1
押え製作取替加工,,取替,,押え製作加工,40,1
左アーチゴム取替ステー曲がり直し,ステー,取替,左,アーチゴム曲がり直し,100,1
センターシート雨漏れ補修,シート,補修,センター,雨漏れ,100,1
右サイドガードステー2本曲がり直し,ステー,直し,右,サイドガード2本曲がり,100,1
5㎜ズック入り平ゴム１枚,ゴム,,,5㎜ズック入り平１枚,40,1
右メッキコーナーパネル取替･ストリップゴム取替,パネル,取替,右,メッキコーナー･ストリップゴム取替,100,1
左右フレームアウトリガー取り付け部分鈑金補強プレート制作取付溶接,,溶接,左,右フレームアウトリガー取り付け部分鈑金補強プレート制作取付,60,1
持込み塗料塗装,,塗装,,持込み塗料,40,1
アルミリヤバンパー,バンパー,,,アルミリヤ,40,1
右ステー取替,ステー,取替,右,,100,1
左ステー脱着修正,ステー,脱着,左,修正,100,1
左ステン床枠応急曲がり直し,,直し,左,ステン床枠応急曲がり,60,1
右泥除けステンガード枠折損部修正ステン溶接,ガード,溶接,右,泥除けステン枠折損部修正ステン,100,1
プラットホームゴム3本取替加工,ゴム,取替,,プラットホーム3本加工,80,1
テールランプブラケット製作,ランプ,製作,,テールブラケット,80,1
配線止め移設溶接,,溶接,,配線止め移設,40,1
右コーナーリングランプ取替取付部分修正,ランプ,取替,右,コーナーリング取付部分修正,100,1
プレート脱着曲がり直し,,脱着,,プレート曲がり直し,40,1
鳥居前中央可動フックブラケット製作穴掘りボルト止め加工,ブラケット,製作,前,鳥居中央可動フック穴掘りボルト止め加工,100,1
12㎜ボルトASSY5セット,,,,,0,1
右ドア蝶番２個取替,ドア,取替,右,蝶番２個,100,1
ドア脱着,ドア,脱着,,,80,1
アームプレート取付穴掘りリベット止め加工３ヶ所（6ミリリベット6本込み）,,加工,,アームプレート取付穴掘りリベット止め３ヶ所（6ミリリベット6本込み）,40,1
左ドアパネルASSY取替え,ドア,取替,左,パネルASSYえ,100,1
バイザーアウターハンドル取替,ハンドル,取替,アウター,バイザー,100,1
コーキング材1本,,,,,0,1
滑車ガイドレール前側上下延長ガイド製作4本,レール,製作,前,滑車ガイド側上下延長ガイド4本,100,1
左右ウェザーストリップゴム取替加工,ゴム,取替,左,右ウェザーストリップ加工,100,1
作業部錆止め溶接,,溶接,,作業部錆止め,40,1
左右サイドガード塗装,ガード,塗装,左,右サイド,100,1
右観音扉汚れ落とし仕上げ,,仕上げ,右,観音扉汚れ落とし,60,1
右踊場,,,右,踊場,20,1
前3番蝶番取替枠骨破損部鈑金補強取付加工,,取替,前,3番蝶番枠骨破損部鈑金補強取付加工,60,1
左ドアー建付け調整,ドア,調整,左,ー建付け,100,1
ラッシングレール脱着リベット打ち替え加工,レール,脱着,,ラッシングリベット打ち替え加工,80,1
左踊場ボルト取替穴掘り加工,,取替,左,踊場ボルト穴掘り加工,60,1
ステップライト付替え,ステップ,付替,,ライトえ,80,1
右ウィング前油圧シリンダー脱着,ウィング,脱着,右,前油圧シリンダー,100,1
下側ピン嚙み込み切断取替加工,,取替,下,側ピン嚙み込み切断加工,60,1
コーキング材１本,,,,,0,1
床面穴埋めステン溶接2ヵ所,,溶接,,床面穴埋めステン2ヵ所,40,1
左ファーストステップ脱着ブラケット脱着修正,ステップ,脱着,左,ファーストブラケット脱着修正,100,1
左2番サイドガードステー補強取付加工溶接,ステー,溶接,左,2番サイドガード補強取付加工,100,1
左サイドガード15Aパイプ１本取替溶接,パイプ,取替,左,サイドガード15A１本溶接,100,1
左三角リフレクターステー製作リフレクター取付,ステー,製作,左,三角リフレクターリフレクター取付,100,1
右ステップ脱着ステー修正,ステップ,脱着,右,ステー修正,100,1
ステー3本腐食部分補強材取付溶接,ステー,溶接,,3本腐食部分補強材取付,80,1
タイコマフラー後ろブラケット脱着折損部溶接,ブラケット,脱着,後,タイコマフラーろ折損部溶接,100,1
吊り下げハンガー脱着溶接穴掘り加工,,脱着,下,吊りげハンガー溶接穴掘り加工,60,1
ブッシュ取替,,取替,,ブッシュ,40,1
ステー2本取替,ステー,取替,,2本,80,1
社外品燃料タンク脱着,タンク,脱着,外,社品燃料,100,1
ステー2本脱着亀裂部カット補強材製作取付加工溶接,ステー,脱着,,2本亀裂部カット補強材製作取付加工溶接,80,1
漏れ点検,,,,,0,1
反射板穴掘り取替,反射板,取替,,穴掘り,80,1
6ミリリベット6本込み,,,,,0,1
左サイドガード折損部修正取付溶接３ヶ所,ガード,溶接,左,サイド折損部修正取付３ヶ所,100,1
Uボルト固定溶接1ヶ所,,溶接,,Uボルト固定1ヶ所,40,1
左後ろサイドガード取付部分曲がり直し,ガード,取付,左,後ろサイド部分曲がり直し,100,1
延長ブラケット脱着鈑金,ブラケット,脱着,,延長鈑金,80,1
ジャンパーホース２本取替,ホース,取替,,ジャンパー２本,80,1
左サイドガード3番ステー折損部修正溶接,ステー,溶接,左,サイドガード3番折損部修正,100,1
右工具箱ステー前後2カ所折損部補強取付溶接,ステー,溶接,右,工具箱前後2カ所折損部補強取付,100,1
スタンション6本切断加工,,切断,,スタンション6本加工,40,1
21ミリ×120ミリ×4500ミリ,,,,,0,1
6本,,,,,0,1
アピトン材,,,,,0,1
フレームバンパー,バンパー,,,フレーム,40,1
リヤメンバー下側曲がり直し,メンバー,直し,下,リヤ側曲がり,100,1
ハーネス脱着,,脱着,,ハーネス,40,1
エキゾーストパイプ脱着,パイプ,脱着,,エキゾースト,80,1
ボルト切断取替加工（Uボルト取付のため）,,取替,,ボルト切断加工（Uボルト取付のため）,40,1
スタンションホール取付加工,,加工,,スタンションホール取付,40,1
左右リヤフェンダーステー8本修正,フェンダー,修正,左,右リヤステー8本,100,1
左３ヶ所折損補強取付溶接,,溶接,左,３ヶ所折損補強取付,60,1
ウィング左後ろシリンダー脱着,ウィング,脱着,左,後ろシリンダー,100,1
支柱折損修正溶接,,溶接,,支柱折損修正,40,1
中板２枚脱着,,脱着,,中板２枚,40,1
ラッシングレール（UD在庫品）,レール,,,ラッシング（UD在庫品）,40,1
アピトン材21ミリ,,,,,0,1
錆止め1本,,,,,0,1
左右リヤフェンダー取替,フェンダー,取替,左,右リヤ,100,1
右サイドガード前ボルト留め加工,ガード,加工,右,サイド前ボルト留め,100,1
20Aパイプ,パイプ,,,20A,40,1
1本,,,,,0,1
リヤエンジンカバーステー折損取付加工溶接,ステー,溶接,,リヤエンジンカバー折損取付加工,80,1
左右ウィングキャッチ受け脱着脱着曲がり直し5個,キャッチ,脱着,左,右ウィング受け脱着曲がり直し5個,100,1
左フィニッシャー脱着鈑金,フィニッシャー,脱着,左,鈑金,100,1
折れ込みボルト修理2本,,修理,,折れ込みボルト2本,40,1
右ドアーストライカー交換,ドア,交換,右,ーストライカー,100,1
左右リヤ泥除けゴム2枚取替加工,ゴム,取替,左,右リヤ泥除け2枚加工,100,1
泥除けゴム他車より取外し,ゴム,,外,泥除け他車より取し,60,1
ナンバーブラケットボルト切断取替加工,ブラケット,取替,,ナンバーボルト切断加工,80,1
左右キャスターストッパー15㎜切断,,切断,左,右キャスターストッパー15㎜,60,1
コボレーンスイッチボックス取付加工,,加工,,コボレーンスイッチボックス取付,40,1
左フレーム前側修正,,修正,左,フレーム前側,60,1
20Aパイプ1本（UD在庫品),パイプ,,,20A1本（UD在庫品),40,1
リンギ入れ亀裂カット溶接2ヶ所,,溶接,,リンギ入れ亀裂カット2ヶ所,40,1
4×50フラットバー4本（UD在庫）材料,,,,,0,1
右フレーム亀裂溶接,,溶接,右,フレーム亀裂,60,1
左煽りキャッチ1個交換,キャッチ,交換,左,煽り1個,100,1
リヤゲート下ステンカバー修正ステン溶接,カバー,溶接,下,リヤゲートステン修正ステン,100,1
フロントリッドストッパー取り付け,,取り付け,フロント,リッドストッパー,60,1
リッドグリル,グリル,,,リッド,40,1
ウェザーストリップゴム,ゴム,,,ウェザーストリップ,40,1
リヤエアークッション左右取替,,取替,左,リヤエアークッション右,60,1
ウィンドシールドロアパネル鈑金,パネル,鈑金,ロア,ウィンドシールド,100,1
UボルトASSY6本,,,,,0,1
応急対応,,,,,0,1
根角ボルトASSY8本,,,,,0,1
リヤゲート右ヒンジ脱着分解清掃グリスアップ,ヒンジ,脱着,右,リヤゲート分解清掃グリスアップ,100,1
左右ダンプキャッチブラケット調整肉盛り溶接,ブラケット,調整,左,右ダンプキャッチ肉盛り溶接,100,1
バッテリー蓋全面ブッシュ取替加工,,取替,,バッテリー蓋全面ブッシュ加工,40,1
インナーシール修正,,修正,インナー,シール,60,1
ドアーストライカー交換,ドア,交換,,ーストライカー,80,1
センサー及びブラケット脱着,ブラケット,脱着,,センサー及び,80,1
取付ボルト2本嚙み込み切断取替加工,,取替,,取付ボルト2本嚙み込み切断加工,40,1
燃料廃棄作業,,,,,0,1
バンパーグリルカバー取替,バンパー,取替,,グリルカバー,80,1
ステップアンダーカバー交換,ステップ,交換,,アンダーカバー,80,1
右ドアバイザー,ドア,,右,バイザー,60,1
メッキガーニッシュ取替,ガーニッシュ,取替,,メッキ,80,1
鳥居板張り脱着,,脱着,,鳥居板張り,40,1
下側2枚アピトン板張替加工,,加工,下,側2枚アピトン板張替,60,1
後ろメンバー曲がり修正,メンバー,修正,後,ろ曲がり,100,1
滑車8個,,,,,0,1
ブロック穴開けアンカー取り付け作業,,取り付け,,ブロック穴開けアンカー作業,40,1
三角リフレクター左右取替,,取替,左,三角リフレクター右,60,1
左ドアー接触面鈑金塗装,ドア,塗装,左,ー接触面鈑金,100,1
工具棚ブラケット台車設計製作塗装一式,ブラケット,製作,,工具棚台車設計塗装一式,80,1
インナーリブ2本製作取付加工溶接,,溶接,インナー,リブ2本製作取付加工,60,1
ブッシュゴム取替,ゴム,取替,,ブッシュ,80,1
踊場脱着左右ステー2本製作取付加工,ステー,脱着,左,踊場右2本製作取付加工,100,1
車幅灯取付ボルト折れ込み修理2カ所,,修理,,車幅灯取付ボルト折れ込み2カ所,40,1
左バンパーステー曲がり直し,バンパー,直し,左,ステー曲がり,100,1
ステイリフレクター取替え,,取替,,ステイリフレクターえ,40,1
フォグランプ球取替,ランプ,取替,,フォグ球,80,1
テールパイプ取替加工,パイプ,取替,,テール加工,80,1
フラットバー4本（UD在庫品）,,,,,0,1
サイドバンパー取付部2カ所穴掘り加工12ボルト2本取付（部品代金込み）,バンパー,加工,サイド,取付部2カ所穴掘り12ボルト2本取付（部品代金込み）,100,1
左フロントステイブラケット脱着切替加工,ブラケット,脱着,左,フロントステイ切替加工,100,1
左右フェンダー後ろステイ亀裂溶接,フェンダー,溶接,左,右後ろステイ亀裂,100,1
左右フェンダーステイ切断取替加工溶接,フェンダー,取替,左,右ステイ切断加工溶接,100,1
ベニヤ板,,,,,0,1
ドリル,,,,,0,1
丸鋸歯,,,,,0,1
左アッパーフェンダー交換,フェンダー,交換,左,アッパー,100,1
左ドアフラッシャー交換,ドア,交換,左,フラッシャー,100,1
左バンパーフィニッシャー脱着鈑金修理,バンパー,脱着,左,フィニッシャー鈑金修理,100,1
右側三角リフレクター取替,,取替,右,側三角リフレクター,60,1
ドアメッキカバー脱着付替え加工,ドア,脱着,,メッキカバー付替え加工,80,1
右三角リフレクターブラケット製作取付加工,ブラケット,製作,右,三角リフレクター取付加工,100,1
左前ウィングキャッチ受け脱着曲がり直しボルト取替加工,キャッチ,脱着,左,前ウィング受け曲がり直しボルト取替加工,100,1
バックランプ,ランプ,,,バック,40,1
テールランプレンズ,ランプ,,,テールレンズ,40,1
反射板交換,反射板,交換,,,80,1
左サイドガード曲がり修正,ガード,修正,左,サイド曲がり,100,1
DPFマフラーカバー取り付け溶接ナット切断取替加工4個,カバー,取替,,DPFマフラー取り付け溶接ナット切断加工4個,80,1
ライトステイ曲がり直し,ライト,直し,,ステイ曲がり,80,1
左枠骨腐食部分補強取付枠骨切断鈑金,,切断,左,枠骨腐食部分補強取付枠骨鈑金,60,1
左コーナーパネル取替修正,パネル,取替,左,コーナー修正,100,1
右ドアパネルASSY,ドア,,右,パネルASSY,60,1
アドブルータンクステイ修正,タンク,修正,,アドブルーステイ,80,1
マーカーランプ4こ,ランプ,,,マーカー4こ,40,1
タイヤ灯,タイヤ,,,灯,40,1
ステップ脱着,ステップ,脱着,,,80,1
サイドガード鈑金塗装,ガード,塗装,サイド,鈑金,100,1
作業部錆止め塗装,,塗装,,作業部錆止め,40,1
作業部分さび止め,,,,,0,1
赤塗装,,塗装,,赤,40,1
右タイヤハウスカバー取替取り付け部分修正,タイヤ,取替,右,ハウスカバー取り付け部分修正,100,1
12㎜ボルト8本,,,,,0,1
枠骨補修塗装,,塗装,,枠骨補修,40,1
8ミリステンボルト8本,,,,,0,1
左右フレームステイ折損部分補強製作取付溶接4ヶ所,,溶接,左,右フレームステイ折損部分補強製作取付4ヶ所,60,1
内装脱着貼替加工,,脱着,内,装貼替加工,60,1
右ロアフェンダー取替,フェンダー,取替,右,ロア,100,1
左前床板破損部補強リブ入れ溶接,,溶接,左,前床板破損部補強リブ入れ,60,1
フレームアウトリガー取り付け部曲がり直し,,取り付け,,フレームアウトリガー部曲がり直し,40,1
左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替,フェンダー,取替,左,リアブラケット２本曲がり直し取付フェンダー２枚,100,1
インナーパネル錆止め塗装,パネル,塗装,インナー,錆止め,100,1
観音扉シャフト応急曲がり直し溶接,,溶接,,観音扉シャフト応急曲がり直し,40,1
ボード,,,,,0,1
右アッパーステップ取替,ステップ,取替,右,アッパー,100,1
ステップウォール取替,ステップ,取替,,ウォール,80,1
右ドアバイザー取替,ドア,取替,右,バイザー,100,1
シャフトカバー脱着,カバー,脱着,,シャフト,80,1
右コボレーンモーター取替,,取替,右,コボレーンモーター,60,1
左マットガード脱着,ガード,脱着,左,マット,100,1
ステップランプ付替え,ステップ,付替,,ランプえ,80,1
パネル鈑金,パネル,鈑金,,,80,1
左マッドガード取替修正,ガード,取替,左,マッド修正,100,1
8ミリボルトASSY6本,,,,,0,1
右ステンリヤフェンダー2枚取替加工,フェンダー,取替,右,ステンリヤ2枚加工,100,1
右ドアー磨き上げ･看板取外し,ドア,,右,ー磨き上げ･看板取外し,60,1
1番メンバー切断曲がり直し,メンバー,切断,,1番曲がり直し,80,1
反射板移設,反射板,,,移設,40,1
右センタープラットホームゴム取替,ゴム,取替,右,センタープラットホーム,100,1
他ゴム脱着,ゴム,脱着,,他,80,1
右前ピラー引出し修正,,修正,右,前ピラー引出し,60,1
ステップバンパーASSY取替,バンパー,取替,,ステップASSY,80,1
アルミセンターカバー脱着鈑金塗装,カバー,脱着,センター,アルミ鈑金塗装,100,1
ウォール取替,,取替,,ウォール,40,1
リヤ左右ステンフェンダー2枚脱着ステンボルト3本取替,フェンダー,脱着,左,リヤ右ステン2枚ステンボルト3本取替,100,1
右コーナーパネル応急曲がり直し,パネル,直し,右,コーナー応急曲がり,100,1
ステー折損部取付溶接,ステー,溶接,,折損部取付,80,1
セカンドステップ取替,ステップ,取替,,セカンド,80,1
ステップウォール取替取り付け部分修正,ステップ,取替,,ウォール取り付け部分修正,80,1
2．3ミリコの字折り曲げ材4本,,,,,0,1
踊場枠骨ナット切断取替加工溶接,,取替,,踊場枠骨ナット切断加工溶接,40,1
後2番蝶番ボルト折れ込み取外し取替加工,,取替,後,2番蝶番ボルト折れ込み取外し加工,60,1
コーナーカバー,カバー,,,コーナー,40,1
左ステー取替,ステー,取替,左,,100,1
右サイドインナーシールパネル引出し鈑金,パネル,引出し,右,サイドインナーシール鈑金,100,1
左ファーストステップ脱着,ステップ,脱着,左,ファースト,100,1
左床枠塗装,,塗装,左,床枠,60,1
左サイドガード前後15Aパイプ2ヵ所切替溶接,パイプ,溶接,左,サイドガード前後15A2ヵ所切替,100,1
亀裂点検,,,,,0,1
溶接2ヶ所,,溶接,,2ヶ所,40,1
左後ろフェンダー取替,フェンダー,取替,左,後ろ,100,1
泥除けステンボード脱着鈑金,,脱着,,泥除けステンボード鈑金,40,1
左右マーカーレンズ全部取替,,取替,左,右マーカーレンズ全部,60,1
左右フレーム前側修正,,修正,左,右フレーム前側,60,1
左右テールランプ,ランプ,,左,右テール,60,1
プラットホームゴム,ゴム,,,プラットホーム,40,1
観音扉ストライカー脱着付替え,,脱着,,観音扉ストライカー付替え,40,1
スタンションホール取付加工延長ロープ掛け制作取付加工,,加工,,スタンションホール取付延長ロープ掛け制作取付加工,40,1
10Aパイプ1本（UD在庫品）,パイプ,,,10A1本（UD在庫品）,40,1
アピトン材18ミリ,,,,,0,1
15Aパイプ1本UD在庫品,パイプ,,,15A1本UD在庫品,40,1
右コーナーパネル取替修正,パネル,取替,右,コーナー修正,100,1
ステー製作取り付け加工,ステー,製作,,取り付け加工,80,1
アウトリガーハンドル脱着固定補強取付加工,ハンドル,脱着,,アウトリガー固定補強取付加工,80,1
ボデー前フェンダー左右入替,フェンダー,,左,ボデー前右入替,60,1
ウィング中板脱着,ウィング,脱着,,中板,80,1
蝶番ボルト取付加工,,加工,,蝶番ボルト取付,40,1
コック取替加工,,取替,,コック加工,40,1
3㎜×30㎜アングル1本（UD在庫）,,,,,0,1
4×50フラットバー（UD在庫）材料,,,,,0,1
キャッチ受けボルト取替,キャッチ,取替,,受けボルト,80,1
リヤゲート右上亀裂ステン溶接,,溶接,右,リヤゲート上亀裂ステン,60,1
右配線ガード脱着鈑金,ガード,脱着,右,配線鈑金,100,1
ダッシュフロントエンドリーンホースメントパネル鈑金,パネル,鈑金,フロント,ダッシュエンドリーンホースメント,100,1
ツイストロックハンドル取付,ハンドル,取付,,ツイストロック,80,1
リヤゲート亀裂ステンレス溶接,,溶接,,リヤゲート亀裂ステンレス,40,1
左コボレーン前側隙間スポンジ貼付,,,左,コボレーン前側隙間スポンジ貼付,20,1
ブッシュゴム,ゴム,,,ブッシュ,40,1
左ロアフェンダー交換修正,フェンダー,交換,左,ロア修正,100,1
ミラー一式交換,ミラー,交換,,一式,80,1
アンカーボルト,,,,,0,1
フロントバンパー脱着応急修正,バンパー,脱着,フロント,応急修正,100,1
バンパーグリル取替,バンパー,取替,,グリル,80,1
ナンバー枠交換,,交換,,ナンバー枠,40,1
ローラー滑り台ブラケット2本切断加工,ブラケット,切断,,ローラー滑り台2本加工,80,1
ステン工具箱脱着亀裂ステン溶接,,脱着,,ステン工具箱亀裂ステン溶接,40,1
工具箱曲がり修正,,修正,,工具箱曲がり,40,1
蓋曲がり直し,,直し,,蓋曲がり,40,1
ドアフラッシャー取替え,ドア,取替,,フラッシャーえ,80,1
ピラー蝶番取り付け部引出し修正,,取り付け,,ピラー蝶番部引出し修正,40,1
アドブルータンク脱着点検,タンク,脱着,,アドブルー点検,80,1
センサー応急取替,センサー,取替,,応急,80,1
中央メンバー左右亀裂カット補強溶接,メンバー,溶接,左,中央右亀裂カット補強,100,1
ヒンジ交換,ヒンジ,交換,,,80,1
応急塗装,,塗装,,応急,40,1
左右コネクターホース脱着ステイ2本折損溶接,ホース,脱着,左,右コネクターステイ2本折損溶接,100,1
リヤゲート左締めフック分解清掃,,,左,リヤゲート締めフック分解清掃,20,1
グリスホース取替,ホース,取替,,グリス,80,1
25A,,,,,0,1
20A,,,,,0,1
15Aパイプ各1本（UD在庫品）,パイプ,,,15A各1本（UD在庫品）,40,1
DPFマフラー溶接ボルト3本切断付替え加工,,溶接,,DPFマフラーボルト3本切断付替え加工,40,1
キャッチ交換,キャッチ,交換,,,80,1
左支柱腐食部分切り替え加工溶接,,溶接,左,支柱腐食部分切り替え加工,60,1
L型補強取付加工溶接,,溶接,,L型補強取付加工,40,1
左ステイ取替,,取替,左,ステイ,60,1
取付ブラケット鈑金,ブラケット,取付,,鈑金,80,1
エアードライヤー脱着,,脱着,,エアードライヤー,40,1
ステップライト交換,ステップ,交換,,ライト,80,1
結束バンド,,,,,0,1
ステイ,,,,,0,1
モーター取替,,取替,,モーター,40,1
反射板脱着曲がり直し,反射板,脱着,,曲がり直し,80,1
取付部分鈑金,,取付,,部分鈑金,40,1
左ロアステップ脱着,ステップ,脱着,左,ロア,100,1
右ロアステップ,ステップ,,右,ロア,60,1
ステップカバー取替,ステップ,取替,,カバー,80,1
ステー脱着修正,ステー,脱着,,修正,80,1
右ミラーASSY脱着,ミラー,脱着,右,ASSY,100,1
コボレーンモータープーリー切断取替溶接,,取替,,コボレーンモータープーリー切断溶接,40,1
左ジャバラパイプガード脱着,パイプ,脱着,左,ジャバラガード,100,1
右フェンダーカバー傷面取り仕上,フェンダー,,右,カバー傷面取り仕上,60,1
エアホース･コネクター･配線･マーカーランプ･フラッシャーランプ脱着,ランプ,脱着,,エアホース･コネクター･配線･マーカー･フラッシャーランプ,80,1
右ドアー応急曲がり直し,ドア,直し,右,ー応急曲がり,100,1
右ミラーステー,ミラー,,右,ステー,60,1
ドアーフラッシャー取替,ドア,取替,,ーフラッシャー,80,1
