id,invoice_id,line_no,sub_no,raw_label_part,action,target,position,raw_label,unit_price,quantity,amount,other,set_name,is_cancelled,confidence_score,extraction_method,notes,created_at,updated_at
2569,24032654-1,1,1,右レール切断 架台上下2本脱着2㎝,切断・脱着,レール,右,架台右上下レール2本脱着2㎝切断,32000.0,1,32000.0,架台上下2本脱着2㎝,,,,,,,
2570,24032655-1,1,1,ダンプキャッチ点検 応急処置,点検,ダンプキャッチ,,ダンプキャッチ点検応急処置,18000.0,1,18000.0,応急処置,,,,,,,
2571,24032656-1,1,1,グリル取替 ASSY,取替,グリル,,グリルASSY取替,5000.0,1,5000.0,ASSY,,,,,,,
2572,24032657-1,1,1,右ボルト折れ込み修理 ドア開き止め,修理,ボルト折れ込み,右,右ドア開き止めボルト折れ込み修理,8000.0,1,8000.0,ドア開き止め,,,,,,,
2573,24032658-1,1,1,ドアスケット取替 煽り4ケ,取替,ドアスケット,,煽りドアスケット4ケ取替,28000.0,1,28000.0,煽り4ケ,,,,,,,
2574,24032659-1,1,1,右ドアキャッチ修正 前煽り脱着・支柱コーキング処理,修正・脱着,ドアキャッチ,右,右前煽りドアキャッチ脱着修正・支柱コーキング処理,,1,,前煽り脱着・支柱コーキング処理,,,,,,,
2575,24032660-1,1,1,左センタースロットル切断 左脱着・ボルト嚙み込み・キャッチ取替,切断・取替・脱着,センタースロットル,左,左センタースロットル脱着・ボルト嚙み込み切断・キャッチ取替,,1,,左脱着・ボルト嚙み込み・キャッチ取替,,,,,,,
2576,24032661-1,1,1,右ドアパネルASSY交換 ・部品組み換え,交換,ドアパネルASSY,右,右ドアパネルASSY交換・部品組み換え,,1,,・部品組み換え,,,,,,,
2577,24032661-1,1,1,右コーナーパネル脱着 右,脱着,コーナーパネル,右,右コーナーパネル脱着,4000.0,1,4000.0,右,,,,,,,
2578,24032661-1,3,1,右メッキガーニッシュ取替 ドアバイザー・,取替,メッキガーニッシュ,右,右ドアバイザー・メッキガーニッシュ取替,,1,,ドアバイザー・,,,,,,,
2579,24032893-1,1,1,左ドアスケット切断 後ろ煽り取替・嚙み込みボルト取替加工,切断・取替・加工,ドアスケット,左,左後ろ煽りドアスケット取替・嚙み込みボルト切断取替加工,,1,,後ろ煽り取替・嚙み込みボルト取替加工,,,,,,,
2580,24042662-1,1,1,ライニング張替 12枚,張替,ライニング,,ライニング12枚張替,18000.0,1,18000.0,12枚,,,,,,,
2581,24042663-1,1,1,右ストリップゴム修正 ドアー脱着・,修正・脱着,ストリップゴム,右,右ドアーストリップゴム脱着・修正,,1,,ドアー脱着・,,,,,,,
2582,24042664-1,1,1,下インターロックストッパーブラケット修理 架台段,修理,インターロックストッパーブラケット,下,架台下段インターロックストッパーブラケット修理,10000.0,1,10000.0,架台段,,,,,,,
2583,24042665-1,1,1,左クッション取替 グリル脱着・エアー,取替・脱着,クッション,左,グリル脱着・左エアークッション取替,,1,,グリル脱着・エアー,,,,,,,
2584,24042665-1,1,1,ライニング張替 8枚,張替,ライニング,,ライニング8枚張替,12000.0,1,12000.0,8枚,,,,,,,
2585,24042666-1,1,1,リヤゲート曲がり直し リヤ鈑金,曲がり直し・鈑金,ゲート,リヤ,リヤゲート曲がり直し鈑金,18000.0,1,18000.0,リヤ鈑金,,,,,,,
2586,24042667-1,1,1,インターロックリミットスイッチステン加工 板曲げ取り付けステン溶接,加工・溶接,インターロックリミットスイッチステン,,インターロックリミットスイッチステン板曲げ加工取り付けステン溶接,18000.0,1,18000.0,板曲げ取り付けステン溶接,,,,,,,
2587,24042668-1,1,1,左右スケット調整 右4ケ,調整,スケット,左右,左右スケット4ケ調整,8000.0,1,8000.0,右4ケ,,,,,,,
2588,24042669-1,1,1,外サニーホース切断 押さえ曲がり取りし2カ所,切断,サニーホース,外,サニーホース押さえ曲がり切断取り外し2カ所,8000.0,1,8000.0,押さえ曲がり取りし2カ所,,,,,,,
2589,24042670-1,1,1,タンクバンド取替 燃料,取替,タンクバンド,,燃料タンクバンド取替,3000.0,1,3000.0,燃料,,,,,,,
2590,24042671-1,1,1,左煽り分解 前ドア開閉補助装置脱着応急修理,分解・修理・脱着,煽り,左,左前煽りドア開閉補助装置脱着分解応急修理,25000.0,1,25000.0,前ドア開閉補助装置脱着応急修理,,,,,,,
2591,24042672-1,1,1,右フロントバンパー付替 ・インナーバンパー・右フィニッシャー・右ヘッドライト・右フォグランプ・右フラッシャー取替・他部品え,付替・取替,フロントバンパー,右,フロントバンパー・インナーバンパー・右フィニッシャー・右ヘッドライト・右フォグランプ・右フラッシャー取替・他部品付替え,,1,,・インナーバンパー・右フィニッシャー・右ヘッドライト・右フォグランプ・右フラッシャー取替・他部品え,,,,,,,
2592,24042672-1,1,1,右ステップブラケット修正 脱着,修正・脱着,ステップブラケット,右,右ステップブラケット脱着修正,15000.0,1,15000.0,脱着,,,,,,,
2593,24042672-1,3,1,フロントフロントグリル取替,取替,フロントグリル,フロント,フロントグリル取替,3500.0,1,3500.0,,,,,,,,
2594,24042672-1,4,1,右コーナーパネル調整 右脱着・右ドアー建付け,調整・脱着,コーナーパネル,右,右コーナーパネル脱着・右ドアー建付け調整,,1,,右脱着・右ドアー建付け,,,,,,,
2595,24042672-1,5,1,右ピラー引出し 修正,引出し・修正,ピラー,右,右ピラー引出し修正,32000.0,1,32000.0,修正,,,,,,,
2596,24042673-1,1,1,裏ガードゴム加工 鳥居表反転取付,加工・取付,ガードゴム,裏,鳥居ガードゴム表裏反転取付加工,32000.0,1,32000.0,鳥居表反転取付,,,,,,,
2597,24042673-1,1,1,左右アルミガード加工 鳥居右版破損部分鈑金アルミ板貼付,加工・貼付・鈑金,アルミガード,左右,鳥居左右アルミガード版破損部分鈑金アルミ板貼付加工,18000.0,1,18000.0,鳥居右版破損部分鈑金アルミ板貼付,,,,,,,
2598,24042673-1,3,1,下アピトン板加工 鳥居板張り脱着・下2枚張替,加工・脱着・張替,アピトン板,下,鳥居板張り脱着・下側2枚アピトン板張替加工,,1,,鳥居板張り脱着・下2枚張替,,,,,,,
2599,24042673-1,4,1,ショートパーツ 床板1枚・アルミ板1枚・,,ショートパーツ,,床板1枚・アルミ板1枚・ショートパーツ,,1,,床板1枚・アルミ板1枚・,,,,,,,
2600,24042674-1,1,1,左サイドガードステー切断 左・製作取替加工,切断・取替・製作,サイドガードステー,左,左サイドガードステー切断・製作取替加工,,1,,左・製作取替加工,,,,,,,
2601,24042674-1,1,1,左右サイドガード溶接 左右折損,溶接,サイドガード,左右,左右サイドガード折損溶接,18000.0,1,18000.0,左右折損,,,,,,,
2602,24042674-1,3,1,後メンバー修正 ろ曲がり,修正,メンバー,後,後ろメンバー曲がり修正,10000.0,1,10000.0,ろ曲がり,,,,,,,
2603,24042674-1,4,1,錆止め塗装,塗装,錆止め,,錆止め塗装,3500.0,1,3500.0,,,,,,,,
2604,24042675-1,1,1,腐食ボルト切断 リレーバルブ交換・取替加工・バルブ接触分修正,切断・修正・交換,腐食ボルト,,リレーバルブ交換・腐食ボルト切断取替加工・バルブ接触部分切断修正,,1,,リレーバルブ交換・取替加工・バルブ接触分修正,,,,,,,
2605,24042676-1,1,1,左右キャッチ溶接 ボデー右支柱6カ所煽り固定,溶接,キャッチ,左右,ボデー左右支柱6カ所煽りキャッチ固定溶接,64000.0,1,64000.0,ボデー右支柱6カ所煽り固定,,,,,,,
2606,24042677-1,1,1,外リンギ切断 入れ取りし,切断,リンギ,外,リンギ入れ切断取り外し,12000.0,1,12000.0,入れ取りし,,,,,,,
2607,24042677-1,1,1,左バンパーステイ補強 リヤ腐食部分取付加工,補強・取付・加工,バンパーステイ,左,左リヤバンパーステイ腐食部分補強取付加工,22000.0,1,22000.0,リヤ腐食部分取付加工,,,,,,,
2608,24042678-1,1,1,外ボルト製作 マニュホルド折れ込み取り外しねじ,製作,ボルト,外,マニュホルド折れ込みボルト取り外しねじ穴製作,18000.0,1,18000.0,マニュホルド折れ込み取り外しねじ,,,,,,,
2609,24042679-1,1,1,左ナンバープレートステイ修正 折損溶接・リブ制作取付溶接,修正・取付・制作,ナンバープレートステイ,左,左ナンバープレートステイ修正折損溶接・リブ制作取付溶接,,1,,折損溶接・リブ制作取付溶接,,,,,,,
2610,24042680-1,1,1,右ドア修理 雨漏れ応急,修理,ドア,右,右ドアー雨漏れ応急修理,10000.0,1,10000.0,雨漏れ応急,,,,,,,
2611,24042681-1,1,1,ウィング蝶番点検,点検,ウィング蝶番,,ウィング蝶番点検,5000.0,1,5000.0,,,,,,,,
2612,24042682-1,1,1,右ボルト折れ込み脱着 右パネル・フラッシャー・修理,脱着・修理,ボルト折れ込み,右,右コーナーパネル脱着・フラッシャー脱着・ボルト折れ込み修理,,1,,右パネル・フラッシャー・修理,,,,,,,
2613,24042682-1,1,1,右ピラー引出し ドアー脱着捻じれ修理・ヒンジ取替取り付け部分修正・前鈑金,引出し・修理・修正,ピラー,右,右ドアー脱着捻じれ修理・ヒンジ取替取り付け部分修正・右前ピラー引出し鈑金,,1,,ドアー脱着捻じれ修理・ヒンジ取替取り付け部分修正・前鈑金,,,,,,,
2614,24042682-1,3,1,ボルト折れ込み修正 ストライカー交換・修理・取り付け分,修正・修理・交換,ボルト折れ込み,,ストライカー交換・ボルト折れ込み修理・取り付け部分修正,,1,,ストライカー交換・修理・取り付け分,,,,,,,
2615,24042683-1,1,1,ルーフ点検 速度灯脱着・コーキング処理・レンズ折損接着・雨漏れ修理,点検・修理・脱着,ルーフ,,ルーフ速度灯脱着・コーキング処理・レンズ折損接着・雨漏れ点検修理,,1,,速度灯脱着・コーキング処理・レンズ折損接着・雨漏れ修理,,,,,,,
2616,24042683-2,1,1, 取消,,,,取消,0.0,1,0.0,取消,,,,,,,
2617,24042684-1,1,1,右ストリップゴム修正 ドアー脱着・,修正・脱着,ストリップゴム,右,右ドアーストリップゴム脱着・修正,,1,,ドアー脱着・,,,,,,,
2618,24042684-2,1,1,右ストリップゴム修正 ドアー脱着・,修正・脱着,ストリップゴム,右,右ドアーストリップゴム脱着・修正,,1,,ドアー脱着・,,,,,,,
2619,24042684-3,1,1,右ストリップゴム修正 ドアー脱着・,修正・脱着,ストリップゴム,右,右ドアーストリップゴム脱着・修正,,1,,ドアー脱着・,,,,,,,
2620,24042684-4,1,1,右ストリップゴム修正 ドアー脱着・,修正・脱着,ストリップゴム,右,右ドアーストリップゴム脱着・修正,,1,,ドアー脱着・,,,,,,,
2621,24042685-5,1,1,右ストリップゴム修正 ドアー脱着・,修正・脱着,ストリップゴム,右,右ドアーストリップゴム脱着・修正,,1,,ドアー脱着・,,,,,,,
2622,24042686-1,1,1,ウィング作業 開閉,作業,ウィング,,ウィング開閉作業,16000.0,1,16000.0,開閉,,,,,,,
2623,24042687-1,1,1,右コーナーパネル取替 右脱着・右ドアヒンジ２個取り付け部分修正,取替・修正・脱着,コーナーパネル,右,右コーナーパネル脱着・右ドアヒンジ２個取替取り付け部分修正,,1,,右脱着・右ドアヒンジ２個取り付け部分修正,,,,,,,
2624,24042687-1,1,1,右ドア脱着 内張・パワーウィンドウスイッチ交換,脱着・交換,ドア,右,右ドア内張脱着・パワーウィンドウスイッチ交換,,1,,内張・パワーウィンドウスイッチ交換,,,,,,,
2625,24042688-1,1,1,ツイストロック修理 応急,修理,ツイストロック,,ツイストロック応急修理,10000.0,1,10000.0,応急,,,,,,,
2626,24042689-1,1,1,右アルミ板加工 煽りドア破損部分修正貼付,加工・修正・貼付,アルミ板,右,右煽りドア破損部分修正アルミ板貼付加工,12000.0,1,12000.0,煽りドア破損部分修正貼付,,,,,,,
2627,24042689-1,1,1,ショートパーツ （アルミ板・コーキング・両面テープ・4ミリドリル・4ミリリベット）,,ショートパーツ,,ショートパーツ（アルミ板・コーキング・両面テープ・4ミリドリル・4ミリリベット）,,1,,（アルミ板・コーキング・両面テープ・4ミリドリル・4ミリリベット）,,,,,,,
2628,24042690-1,1,1,右コーナーカバー脱着 右煽りドア後ろ・リベット打ち替え・キャッチ受け鈑金,脱着・鈑金,コーナーカバー,右,右煽りドア後ろコーナーカバー脱着・リベット打ち替え・キャッチ受け脱着鈑金,,1,,右煽りドア後ろ・リベット打ち替え・キャッチ受け鈑金,,,,,,,
2629,24042691-1,1,1,左ブラケット製作 シートデッキ修正亀裂溶接・補強取付加工,製作・修正・補強,ブラケット,左,シートデッキ左ブラケット修正亀裂溶接・補強製作取付加工,,1,,シートデッキ修正亀裂溶接・補強取付加工,,,,,,,
2630,24042691-2,1,1,左ブラケット製作 シートデッキ修正亀裂溶接・補強取付加工,製作・修正・補強,ブラケット,左,シートデッキ左ブラケット修正亀裂溶接・補強製作取付加工,,1,,シートデッキ修正亀裂溶接・補強取付加工,,,,,,,
2631,24042692-1,1,1,コネクタージョイント加工 床板脱着・交換・コネクター折れ込み修理,加工・修理・交換,コネクタージョイント,,床板脱着加工・コネクタージョイント交換・コネクター折れ込み修理,,1,,床板脱着・交換・コネクター折れ込み修理,,,,,,,
2632,24042693-1,1,1,左キャッチ受け付替 左前煽りドア前側修理・ポスト取替加工・脱着え加工・コーキング処理,付替・修理・取替,キャッチ受け,左,左前煽りドア前側修理・コーナーポスト取替加工・キャッチ受け脱着付替え加工・コーキング処理,,1,,左前煽りドア前側修理・ポスト取替加工・脱着え加工・コーキング処理,,,,,,,
2633,24042694-1,1,1,左ウィング調整 前後スケット点検及び,調整・点検,ウィング,左,左ウィング前後スケット点検及び調整,10000.0,1,10000.0,前後スケット点検及び,,,,,,,
2634,24042695-1,1,1,右アーチゴム取替,取替,アーチゴム,右,右アーチゴム取替,6000.0,1,6000.0,,,,,,,,
2635,24042696-1,1,1,左右反射板曲がり直し 右大型取替・ステー・ボルト切断取替,曲がり直し・取替・切断,反射板,左右,左右大型反射板取替・ステー曲がり直し・ボルト切断取替,,1,,右大型取替・ステー・ボルト切断取替,,,,,,,
2636,24042697-1,1,1,ライニング張替 4枚,張替,ライニング,,ライニング張替4枚,5000.0,1,5000.0,4枚,,,,,,,
2637,24042698-1,1,1,左ドア蝶番ボルト加工 前煽り取付,加工・取付,ドア蝶番ボルト,左,左前煽りドア蝶番ボルト取付加工,6000.0,1,6000.0,前煽り取付,,,,,,,
2638,24042699-1,1,1,右ショックアブソーバー取替 前,取替,ショックアブソーバー,右,右前ショックアブソーバー取替,3500.0,1,3500.0,前,,,,,,,
2639,24042700-1,1,1,コの字曲げ材 3.2㎜,,コの字曲げ材,,3.2㎜コの字曲げ材,37600.0,1,37600.0,3.2㎜,,,,,,,
2640,24042700-1,1,1,3面曲げ材 4.5㎜,,3面曲げ材,,4.5㎜3面曲げ材,36800.0,1,36800.0,4.5㎜,,,,,,,
2641,24042700-1,3,1,滑車 8個,,滑車,,滑車8個,22400.0,1,22400.0,8個,,,,,,,
2642,24042700-1,4,1,アンカーボルト,,アンカーボルト,,アンカーボルト,2000.0,1,2000.0,,,,,,,,
2643,24042701-1,1,1,右コーナーパネル曲がり直し 右脱着・右ドア蝶番取替・取り付け部・ストライカー交換・ドア捻じれ修正,曲がり直し・修正・交換,コーナーパネル,右,右コーナーパネル脱着・右ドア蝶番取替・取り付け部曲がり直し・ストライカー交換・ドア捻じれ修正,,1,,右脱着・右ドア蝶番取替・取り付け部・ストライカー交換・ドア捻じれ修正,,,,,,,
2644,24042702-1,1,1,左右ステップバンパー加工 リヤ取替・右フレーム取付穴・ステップ取付,加工・取替・取付,ステップバンパー,左右,リヤステップバンパー取替・左右フレーム取付穴加工・ステップ取付加工,,1,,リヤ取替・右フレーム取付穴・ステップ取付,,,,,,,
2645,24042716-1,1,1, 取消,,,,取消,0.0,1,0.0,取消,,,,,,,
2646,24042716-6,1,1, 取消,,,,取消,0.0,1,0.0,取消,,,,,,,
2647,24042717-1,1,1,右ストリップゴム修正 ドアー脱着・,修正・脱着,ストリップゴム,右,右ドアーストリップゴム脱着・修正,,1,,ドアー脱着・,,,,,,,
2648,24042718-1,1,1, 取消,,,,取消,0.0,1,0.0,取消,,,,,,,
2649,24042718-2,1,1,左ボルト折れ込み脱着 躍場縞鋼板・修理,脱着・修理,ボルト折れ込み,左,躍場左縞鋼板脱着・ボルト折れ込み修理,,1,,躍場縞鋼板・修理,,,,,,,
2650,24042718-2,1,1,左サイドガード脱着 左・折損溶接,脱着・溶接,サイドガード,左,左サイドガード脱着・折損溶接,,1,,左・折損溶接,,,,,,,
2651,24042718-2,3,1,左フェンダーブラケット修正 リヤ脱着折損溶接,修正・脱着・溶接,フェンダーブラケット,左,左リヤフェンダーブラケット脱着折損修正溶接,22000.0,1,22000.0,リヤ脱着折損溶接,,,,,,,
2652,24042718-2,4,1,タンクバンド取替 燃料・燃料タンク脱着・燃料入替,取替・脱着・入替,タンクバンド,,燃料タンクバンド取替・燃料タンク脱着・燃料入替,,1,,燃料・燃料タンク脱着・燃料入替,,,,,,,
2653,24052703-1,1,1,エアークリーナー製作 台車（ショートパーツ込み）,製作,エアークリーナー,,エアークリーナー台車製作（ショートパーツ込み）,38000.0,1,38000.0,台車（ショートパーツ込み）,,,,,,,
2654,24052703-1,1,1,下製作 車両下部品用移動台車,製作,,下,車両下側部品用移動台車製作,44000.0,1,44000.0,車両下部品用移動台車,,,,,,,
2655,24052703-1,3,1,ブロック作業 開けアンカー取り付け,作業,ブロック,,ブロック穴開けアンカー取り付け作業,14400.0,1,14400.0,開けアンカー取り付け,,,,,,,
2656,24052704-1,1,1,右セイコーラック切断 前取替・嚙み込みボルト取替加工,切断・取替・加工,セイコーラック,右,右前セイコーラック取替・嚙み込みボルト切断取替加工,,1,,前取替・嚙み込みボルト取替加工,,,,,,,
2657,24052705-1,1,1,右ウェザーストリップゴム脱着 ・ドアストッパーボルト折れ込み修理2本,脱着・修理,ウェザーストリップゴム,右,右ウェザーストリップゴム脱着・右ドアストッパーボルト折れ込み修理2本,,1,,・ドアストッパーボルト折れ込み修理2本,,,,,,,
2658,24052706-1,1,1,左右コンテナロックハンドル曲がり直し,曲がり直し,コンテナロックハンドル,左右,フロント左右コンテナロックハンドル曲がり直し,16000.0,1,16000.0,,,,,,,,
2659,24052706-1,1,1,左右コンテナロック曲がり直し リヤ右分解ロックヘッド・スプリング取替加工,曲がり直し・取替・加工,コンテナロック,左右,リヤ左右コンテナロック分解ロックヘッド曲がり直し・スプリング取替加工,,1,,リヤ右分解ロックヘッド・スプリング取替加工,,,,,,,
2660,24052707-1,1,1,ライニング張替 8枚,張替,ライニング,,ライニング張替8枚,9600.0,1,9600.0,8枚,,,,,,,
2661,24052708-1,1,1,左サイドガード修正 左脱着,修正・脱着,サイドガード,左,左サイドガード脱着修正,8000.0,1,8000.0,左脱着,,,,,,,
2662,24052709-1,1,1,リヤショックアブソーバー取替 リヤ2本,取替,ショックアブソーバー,リヤ,リヤショックアブソーバー2本取替,18000.0,1,18000.0,リヤ2本,,,,,,,
2663,24052710-1,1,1,フロントフロントリッド修理 嚙み込み,修理,フロントリッド,フロント,フロントリッド嚙み込み修理,5000.0,1,5000.0,嚙み込み,,,,,,,
2664,24052711-1,1,1,ライニング張替 8枚,張替,ライニング,,ライニング張替8枚,12000.0,1,12000.0,8枚,,,,,,,
2665,24052712-1,1,1,ライニング張替 6枚,張替,ライニング,,ライニング張替6枚,9600.0,1,9600.0,6枚,,,,,,,
2666,24052713-1,1,1,左サイドアンダーミラー曲がり直し 左ミラーステー・ミラー・交換,曲がり直し・交換,サイドアンダーミラー,左,左ミラーステー曲がり直し・サイドミラー・サイドアンダーミラー交換,,1,,左ミラーステー・ミラー・交換,,,,,,,
2667,24052714-1,1,1,左ミラーアーム修正 左脱着・バックミラー脱着・ミラーステイ脱着,修正・脱着,ミラーアーム,左,左ミラーアーム脱着修正・バックミラー脱着修正・サイドミラーステイ脱着修正,,1,,左脱着・バックミラー脱着・ミラーステイ脱着,,,,,,,
2668,24052715-1,1,1,ライニング張替 10枚え,張替,ライニング,,ライニング10枚張替え,16000.0,1,16000.0,10枚え,,,,,,,
2669,24052719-1,1,1,左ボルト折れ込み脱着 躍場縞鋼板・修理,脱着・修理,ボルト折れ込み,左,躍場左縞鋼板脱着・ボルト折れ込み修理,,1,,躍場縞鋼板・修理,,,,,,,
2670,24052719-1,1,1,左サイドガード脱着 左・折損溶接,脱着・溶接,サイドガード,左,左サイドガード脱着・折損溶接,,1,,左・折損溶接,,,,,,,
2671,24052719-1,3,1,左フェンダーブラケット修正 リヤ脱着折損溶接,修正・脱着・溶接,フェンダーブラケット,左,左リヤフェンダーブラケット脱着折損修正溶接,22000.0,1,22000.0,リヤ脱着折損溶接,,,,,,,
2672,24052719-1,4,1,タンクバンド取替 燃料・燃料タンク脱着・燃料入替,取替・脱着・入替,タンクバンド,,燃料タンクバンド取替・燃料タンク脱着・燃料入替,,1,,燃料・燃料タンク脱着・燃料入替,,,,,,,
2673,24052720-1,1,1,ジョルダー溶接 架台折損,溶接,ジョルダー,,架台ジョルダー折損溶接,18000.0,1,18000.0,架台折損,,,,,,,
2674,24052721-1,1,1,ライニング張替 8枚,張替,ライニング,,ライニング張替8枚,12800.0,1,12800.0,8枚,,,,,,,
2675,24052722-1,1,1,ライニング張替 10枚,張替,ライニング,,ライニング10枚張替,20000.0,1,20000.0,10枚,,,,,,,
2676,24052722-1,1,1,バッテリーカバーポップアップナット加工 取替2カ所,加工・取替,バッテリーカバーポップアップナット,,バッテリーカバーポップアップナット取替加工2カ所,10000.0,1,10000.0,取替2カ所,,,,,,,
2677,24052723-1,1,1,バルブ取替 リレー,取替,バルブ,,リレーバルブ取替,16500.0,1,16500.0,リレー,,,,,,,
2678,24052723-1,1,1,角リフレクター取替 三,取替,リフレクター,角,三角リフレクター取替,1000.0,1,1000.0,三,,,,,,,
2679,24052724-1,1,1,コーナーサイドバンパー製作 取付加工溶接・塗装,製作・取付・加工,サイドバンパー,コーナー,サイドバンパーコーナー製作取付加工溶接・塗装,,1,,取付加工溶接・塗装,,,,,,,
2680,24052725-1,1,1,タンクバンド加工 燃料取替・燃料タンク脱着・敷ゴム脱着貼付,加工・取替・脱着,タンクバンド,,燃料タンクバンド取替・燃料タンク脱着・敷ゴム脱着貼付加工,,1,,燃料取替・燃料タンク脱着・敷ゴム脱着貼付,,,,,,,
2681,24052726-1,1,1,上ショックアブソーバー脱着 リヤ・上ブッシュ取り付け・取り付け部損傷応急修理,脱着・修理,ショックアブソーバー,上,リヤショックアブソーバー脱着・上側ブッシュ取り付け・取り付け部損傷応急修理,,1,,リヤ・上ブッシュ取り付け・取り付け部損傷応急修理,,,,,,,
2682,24052727-1,1,1,リヤゲートロックレバーブラケット加工 リヤ6㎜リベット掘り打ち替え,加工,ゲートロックレバーブラケット,リヤ,リヤゲートロックレバーブラケット6㎜リベット穴掘り打ち替え加工,15000.0,1,15000.0,リヤ6㎜リベット掘り打ち替え,,,,,,,
2683,24052728-1,1,1,ハーネス補強 ガイド折損取付溶接,補強・取付・溶接,ハーネス,,ハーネスガイド折損補強取付溶接,15000.0,1,15000.0,ガイド折損取付溶接,,,,,,,
2684,24052729-1,1,1,ライニング張替 8枚,張替,ライニング,,ライニング張替8枚,12800.0,1,12800.0,8枚,,,,,,,
2685,24052729-1,1,1,右サイドガード製作 右ライトゲージ取付溶接・中央15Aパイプ切替溶接・塗装,製作・取付・切替,サイドガード,右,右サイドガードライトゲージコーナー製作取付溶接・中央15Aパイプ切替溶接・塗装,,1,,右ライトゲージ取付溶接・中央15Aパイプ切替溶接・塗装,,,,,,,
2686,24052730-1,1,1,左フェンダーステー取替 後ろ脱着・セイコーラック,取替・脱着,フェンダーステー,左,左後ろフェンダーステー脱着・セイコーラック取替,,1,,後ろ脱着・セイコーラック,,,,,,,
2687,24052731-1,1,1,リヤバンパー補修 リヤ,補修,バンパー,リヤ,リヤバンパー補修,28000.0,1,28000.0,リヤ,,,,,,,
2688,24052731-1,1,1,左ステー曲がり直し ミラー取替・,曲がり直し・取替,ステー,左,左ミラー取替・ステー曲がり直し,,1,,ミラー取替・,,,,,,,
2689,24052732-1,1,1,右クロスメンバー溶接 右ガード切替・2カ所,溶接・切替,クロスメンバー,右,右サイドガード切替溶接・クロスメンバー2カ所溶接,,1,,右ガード切替・2カ所,,,,,,,
2690,24052733-1,1,1,前サイドガード溶接 左右5カ所・左右フレーム前側亀裂,溶接,サイドガード,前,左右サイドガード5カ所溶接・左右フレーム前側亀裂溶接,,1,,左右5カ所・左右フレーム前側亀裂,,,,,,,
2691,24052734-1,1,1,ブレーキライニング 8枚張り替え,,ブレーキライニング,,ブレーキライニング8枚張り替え,12800.0,1,12800.0,8枚張り替え,,,,,,,
2692,24052735-1,1,1,左サイドガードステー製作 左2ヶ所腐食部曲げ鋼材パ地あて加工溶接・突っ張りステー1本取替加工,製作・取替・加工,サイドガードステー,左,左サイドガードステー2ヶ所腐食部曲げ鋼材製作パ地あて加工溶接・突っ張りステー1本取替加工,,1,,左2ヶ所腐食部曲げ鋼材パ地あて加工溶接・突っ張りステー1本取替加工,,,,,,,
2693,24052735-1,1,1,エアタンクステー製作 取り付けL曲げ鋼材取付溶接,製作・取付・溶接,エアタンクステー,,エアタンクステー取り付け部L曲げ鋼材製作取付溶接,15000.0,1,15000.0,取り付けL曲げ鋼材取付溶接,,,,,,,
2694,24052736-1,1,1,左ショックアブソーバー取替 リヤ,取替,ショックアブソーバー,左,リヤ左ショックアブソーバー取替,8000.0,1,8000.0,リヤ,,,,,,,
2695,24052737-1,1,1,ブレーキライニング張替 8枚,張替,ブレーキライニング,,ブレーキライニング8枚張替,12800.0,1,12800.0,8枚,,,,,,,
2696,24052737-1,1,1,バルブ交換 リレー,交換,バルブ,,リレーバルブ交換,8000.0,1,8000.0,リレー,,,,,,,
2697,24052738-1,1,1,バルブ交換 リレー,交換,バルブ,,リレーバルブ交換,8000.0,1,8000.0,リレー,,,,,,,
2698,24052739-1,1,1,ブラケット補強 タイヤ灯脱着折損取付溶接,補強・取付・脱着,ブラケット,,タイヤ灯ブラケット脱着折損補強取付溶接,12000.0,1,12000.0,タイヤ灯脱着折損取付溶接,,,,,,,
2699,24052740-1,1,1,後リベット加工 後大型反射板取替6㎜穴掘り打ち替え,加工・取替,リベット,後,後部大型反射板取替6㎜リベット穴掘り打ち替え加工,8000.0,1,8000.0,後大型反射板取替6㎜穴掘り打ち替え,,,,,,,
2700,24052741-1,1,1,前コの字曲げ鋼材製作 床面前側切り替え加工溶接（材料込み）,製作・加工・溶接,コの字曲げ鋼材,前,床面前側中央コの字曲げ鋼材製作切り替え加工溶接（材料込み）,52000.0,1,52000.0,床面前側切り替え加工溶接（材料込み）,,,,,,,
2701,24052742-1,1,1,ライニング張替 8枚,張替,ライニング,,ライニング8枚張替,12800.0,1,12800.0,8枚,,,,,,,
2702,24052743-1,1,1,ライニング張替 4枚,張替,ライニング,,ライニング4枚張替,6500.0,1,6500.0,4枚,,,,,,,
2703,24052744-1,1,1,バルブ取替 リレー,取替,バルブ,,リレーバルブ取替,8000.0,1,8000.0,リレー,,,,,,,
2704,24052744-2,1,1,バルブ取替 リレー,取替,バルブ,,リレーバルブ取替,10000.0,1,10000.0,リレー,,,,,,,
2705,24052745-1,1,1,グリスアップ点検 ウィング・蝶番,点検,グリスアップ,,ウィング点検・蝶番グリスアップ,,1,,ウィング・蝶番,,,,,,,
2706,24052746-1,1,1,マッドガードエプロン取替,取替,マッドガードエプロン,,マッドガードエプロン取替,2000.0,1,2000.0,,,,,,,,
2707,24052747-1,1,1,ショックアブソーバー取替 ブリッジ1本,取替,ショックアブソーバー,,ブリッジ側ショックアブソーバー1本取替,9000.0,1,9000.0,ブリッジ1本,,,,,,,
2708,24052748-1,1,1,ライニング張替 4枚,張替,ライニング,,ライニング4枚張替,6500.0,1,6500.0,4枚,,,,,,,
